id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm4349,Guest in the House,MOVIE,"Evelyn, an emotionally vulnerable and unstable woman, stays at the home of her doctor Dan Proctor. There she meets and falls in love with his brother, Douglas, who is happily married to Ann. Evelyn then sets forth to break up the happy marriage and win the love of Douglas.",1944,,121,"['thriller', 'drama']",['US'],,tt0036886,6.2,862.0,2.212,4.0
tm17722,Doll Face,MOVIE,"Burlesque queen Doll Face Carroll is dismissed from an audition for a legitimate Broadway show because she lacks culture. Her boss/manager Mike decides that she can get both culture and plenty of publicity by writing her autobiography. He hires a ghost writer to do all the work, but doesn't count on the possibility that Doll Face and her collaborator might have more than a book on their minds.",1945,,80,"['romance', 'comedy', 'music']",['US'],,tt0037650,5.9,487.0,1.183,4.2
tm81973,Second Chorus,MOVIE,"Danny O'Neill and Hank Taylor are rival trumpeters with the Perennials, a college band, and both men are still attending college by failing their exams seven years in a row. In the midst of a performance, Danny spies Ellen Miller who ends up being made band manager. Both men compete for her affections while trying to get the other one fired.",1941,PG,84,"['comedy', 'romance', 'music', 'european']",['US'],,tt0033029,5.7,1569.0,3.23,5.9
tm78184,Niagara Falls,MOVIE,The nosy antics of a honeymooner puts an unwed couple in the same room.,1941,,86,"['comedy', 'romance']",['US'],,tt0033949,6.0,193.0,0.728,7.0
tm162614,Saga of Death Valley,MOVIE,When Tasker kills Roy Rogers he takes one of his young sons. Fifteen years later the other son Roy arrives buying a ranch in the valley where Tasker now controls the water supply. Roy organizes the ranchers for a showdown with Tasker not knowing that his brother is Tasker's chief henchman.,1939,,58,"['western', 'action', 'music']",['US'],,tt0031889,6.3,138.0,1.472,6.0
tm79139,Sundown,MOVIE,Englishmen fighting Nazis in Africa discover an exotic mystery woman living among the natives and enlist her aid in overcoming the Germans.,1941,,90,"['drama', 'war']",['US'],,tt0034242,5.7,930.0,2.856,5.9
tm132612,Riders of Destiny,MOVIE,"John Wayne portrays Singin' Sandy Saunders and has a reputation as the most notorious gunman since Billy the Kid. That's somewhat ironic though, since it's later revealed that he's a special Secret Service agent sent from Washington to investigate a land swindle scheme under the direction of town boss James Kincaid (Forrest Taylor).",1933,,53,"['western', 'music', 'romance']",['US'],,tt0024500,5.4,1069.0,4.943,5.5
tm87209,The Miracle Kid,MOVIE,A young boxer finds his life turned upside down when he meets with sudden success in the ring.,1941,,69,"['comedy', 'sport', 'action', 'romance']",['US'],,tt0035067,5.5,44.0,1.251,5.0
tm1786,The Adventures of Tartu,MOVIE,"British Captain Terence Stevenson (Robert Donat) accepts an assignment even more dangerous than his everyday job of defusing unexploded bombs. Fluent in Romanian and German and having studied chemical engineering, he is parachuted into Romania to assume the identity of Captain Jan Tartu, a member of the fascist Iron Guard. He makes his way to Czechoslovakia to steal the formula of a new Nazi poison gas and sabotage the factory where it is being manufactured.",1943,,91,"['war', 'romance', 'thriller', 'drama']",['GB'],,tt0035612,7.0,994.0,1.81,6.3
tm41414,The Medicine Man,MOVIE,The son and daughter of an abusive shopkeeper turn to a medicine show salesman for help.,1930,,66,"['comedy', 'romance']",['US'],,tt0021134,4.9,249.0,2.306,5.0
tm115760,Let's Sing Again,MOVIE,An orphan (Eight-year-old boy soprano Bobby Breen) gets a chance to sing opera in New York.,1936,,70,"['music', 'family', 'drama']",['US'],,tt0027882,5.7,77.0,0.857,3.0
tm2209,A Study in Scarlet,MOVIE,"In London, a secret society led by lawyer Thaddeus Merrydew collects the assets of any of its deceased members and divides them among the remaining members. Society members start dropping like flies. Sherlock Holmes is approached by member James Murphy's widow, who is miffed at being left penniless by her husband. When Captain Pyke is shot, Holmes keys in on his mysterious Chinese widow as well as the shady Merrydew. Other members keep dying--Malcom Dearing first, then Mr. Baker. There is also an attempt on the life of young Eileen Forrester, who became a reluctant society member upon the death of her father. Holmes' uncanny observations and insights are put to the test.",1933,G,72,['thriller'],['US'],,tt0024625,5.6,948.0,2.317,5.5
tm80902,That Gang of Mine,MOVIE,"A street kid has dreams of becoming a jockey. He gets his chance when he and his gang discover a poor old man who has a championship race horse. The man agrees to let the boy ride his horse in a race, but first the gang must get enough money to pay for the race's entry fees.",1940,,62,"['comedy', 'drama', 'sport']",['US'],,tt0033144,5.7,536.0,2.367,6.0
tm104703,Nomads of the North,MOVIE,A Canadian Mountie allows an innocent fugitive to escape with the women he loves.,1920,,109,"['romance', 'drama']",['US'],,tt0011513,5.7,263.0,0.6,5.7
tm4855,Dark Mountain,MOVIE,"A woman doesn't realize that the man she has just married is a gangster. When she is implicated in a murder he committed, she turns to an ex-boyfriend, who is now a park ranger, for help. He hides her out in a cabin up in the mountains, and her husband goes on the hunt for both of them.",1944,,57,"['drama', 'crime']",['US'],,tt0036743,5.4,261.0,1.302,5.5
tm437701,A Night at the Follies,MOVIE,"A burlesque stage show at the Follies Theater in Los Angeles, California, featuring the original Hubba-Hubba Girl, Evelyn West.",1947,,64,['music'],['US'],,tt0147089,5.2,13.0,0.805,
tm35201,Reaching for the Moon,MOVIE,"Wall Street wizard, Larry Day, new to the ways of love, is coached by his valet. He follows Vivian Benton on an ocean liner, where cocktails, laced with a ""love potion,"" work their magic. He then loses his fortune in the market crash and feels he has also lost his girl.",1930,,91,"['romance', 'comedy']",['US'],,tt0021287,5.5,426.0,1.813,6.1
tm74487,Private Snuffy Smith,MOVIE,A hillbilly moonshiner enlists in the army. Monogram Pictures' comedy was inspired by the then-popular comic strip character.,1942,,67,"['comedy', 'war', 'romance']",['US'],,tt0035220,4.5,151.0,1.022,3.4
tm71370,Hay Foot,MOVIE,"Colonel Barkley is very proud of his assistant, Sergeant Doubleday, who has a photographic memory. Doubleday shows off his book knowledge on firearms during a class given by Sergeant Ames, embarrassing him. Through a series of misunderstandings, Colonel Barkley thinks the gun shy Doubleday is an expert marksman, and he sets him up in a shooting match against Ames and Sergeant Cobb.",1942,,48,"['romance', 'comedy']",['US'],,tt0033696,6.0,133.0,2.337,6.0
tm105780,The Star Packer,MOVIE,"John Travers and Yak, his faithful Indian sidekick, pick up where a murdered sheriff leaves off, and try to nab the mysterious Shadow.",1934,,53,"['western', 'romance', 'action']",['US'],,tt0025830,5.2,1114.0,4.533,4.4
tm89557,The Kid from Brooklyn,MOVIE,"Shy milkman Burleigh Sullivan accidentally knocks out drunken Speed McFarlane, a champion boxer who was flirting with Burleigh's sister. The newspapers get hold of the story and photographers even catch Burleigh knock out Speed again. Speed's crooked manager decides to turn Burleigh into a fighter. Burleigh doesn't realize that all of his opponents have been asked to take a dive. Thinking he really is a great fighter, Burleigh develops a swelled head which puts a crimp in his relationship with pretty nightclub singer Polly Pringle. He may finally get his comeuppance when he challenges Speed for the title.",1946,,113,"['comedy', 'music', 'sport']",['US'],,tt0038668,6.5,1165.0,1.23,6.3
tm5718,Under Western Stars,MOVIE,"In his starring debut, Roy gets elected to Congress in order to bring water to the ranchers in his district. In Washington, he learns he needs the backing of a key congressman and gets that man to go west for an inspection trip. When the congressman is initially unimpressed, Roy gets the inspection party stranded without water to show the true conditions.",1938,,65,"['western', 'music', 'action']",['US'],,tt0030910,5.9,362.0,2.017,5.9
tm231186,Fighting Mad,MOVIE,"Ann Fenwick is a witness to a bank robbery in the U.S. and the bandits, led by Trigger (Warner Richmond) and Leon (Ted Adams) capture her and when she disappears, a warrant is issued for her arrest as a material witness. The bank robbers flee across the border into Canda where they steal a trailer in which they lock Ann and the loot. The hitch breaks and the trailer plunges into a lake. Sergeant Renfrew (James Newill) and Constable Kelly (Dave O'Brien), of the Canadian Mounties,rescue Ann and she tells them she is a hitch-hiking tourist and gives a false name. Renfrew sends Kelly for aid, Ann escapes and Kelly returns with the news that she is wanted. The leader of the gang, Cardigan (Milburn Stone), sends the gang back for Ann and the loot, which Ann has hidden in a trappers cabin, just before Trigger recaptures her. Renfrew goes to her rescue, but is also captured. But reliable Constable Kelly is somewhere in the woods.",1939,,60,"['western', 'action', 'drama', 'music']",['US'],,tt0031305,5.5,62.0,0.673,5.0
tm3207,Hearts of Humanity,MOVIE,"Genial Irish NYC policeman Tom O'Hara is looking forward to the arrival of his wife and their young son, Shandy from Ireland. Several days before the ship is to dock, O'Hara gets a radiogram informing him that his wife has died at sea. That night a burglar breaks into the Antigue & Second Hand Shop ran by Sol Bloom, directly below O'Hara's flat. The burglar shoots O'Hara, who has rushed to his friend's aid, and, with his last breath he asks Sol to take care of Shandy. When Shandy arrives, Sol immediately makes him a member of the family, which also consists of a very mischievous motherless boy named Joey Bloom, whose pursuits consist of stealing oranges from fruit-dealer Tony, and playing hookey from school. Tom Varney, the young beat cop, is in love with Ruth Sneider, whose mother runs a Cleaning and Dyeling establishment. Ruth, however, is momentarily dazed with worthless Dave Haller.",1932,,56,['drama'],['US'],,tt0022984,5.9,58.0,1.96,
tm108385,The Kansan,MOVIE,"Wounded while stopping the James gang from robbing the local bank, a cowboy wakes up in the hospital to find that he's been elected town marshal. He soon comes into conflict with the town banker, who controls everything in town and is squeezing the townspeople for every penny he can get out of them.",1943,,79,"['romance', 'western', 'action']",['US'],,tt0036065,5.6,390.0,1.962,5.0
tm88242,Bells of San Angelo,MOVIE,Gridley is mining silver from an old Mexican mine and bringing it into the USA thru a passage into his worthless mine. Border guard Rogers suspects Gridley and finally finds the secret entrance to the Mexican mine. He sends Lee Madison for help only to have her captured by Gridley. Trigger brings help that takes care of Gridley's men and now Roy has to rescue Madison.,1947,,74,['western'],['US'],,tt0039180,5.6,374.0,2.784,4.2
tm89625,Dick Tracy Meets Gruesome,MOVIE,"A gang of criminals, which includes a piano player and an imposing former convict known as 'Gruesome', has found out about a scientist's secret formula for a gas that temporarily paralyzes anyone who breathes it. When Gruesome accidentally inhales some of the gas and passes out, the police think he is dead and take him to the morgue, where he later revives and escapes. This puzzling incident attracts the interest of Dick Tracy, and when the criminals later use the gas to rob a bank, Tracy realizes that he must devote his entire attention to stopping them.",1947,,65,"['thriller', 'action', 'crime', 'drama']",['US'],,tt0039320,6.1,1671.0,4.194,5.3
tm137407,"Dance, Girl, Dance",MOVIE,"Vaudevillian Joe Pitt sweeps young Sally Patter off of her feet and steals the lovestruck girl away from her small-town family to join his act. She winds up heartbroken, pregnant and broke when Joe runs off with the magician's sexy assistant. Sally bravely persists and her immense dancing and singing talent gain the notice of prominent producer, Wade Valentine. Under Valentine's tutelage, she rockets to Broadway stardom while Joe Pitt is reduced to waiting on tables. Alone, Sally proudly gives birth to a baby son. Wade proposes marriage to his beloved protege and it appears that Joe Pitt may never learn about the son he has fathered.",1933,,74,['music'],['US'],,tt0023925,5.7,50.0,1.376,4.0
